,id,Vaccination Date,Zip Code,Count Given,Dose Number,Protocol
5425,5425,2021-03-23,37208.0,55.0,2.0,two-shot
5426,5426,2021-03-23,37209.0,294.0,1.0,two-shot
5427,5427,2021-03-23,37209.0,6.0,1.0,one-shot
5428,5428,2021-03-23,37209.0,88.0,2.0,two-shot
5429,5429,2021-03-23,37210.0,77.0,1.0,two-shot
5430,5430,2021-03-23,37210.0,20.0,1.0,one-shot
5431,5431,2021-03-23,37210.0,27.0,2.0,two-shot
5432,5432,2021-03-23,37211.0,347.0,1.0,two-shot
5433,5433,2021-03-23,37211.0,10.0,1.0,one-shot
5434,5434,2021-03-23,37211.0,197.0,2.0,two-shot
5435,5435,2021-03-23,37212.0,156.0,1.0,two-shot
5436,5436,2021-03-23,37212.0,2.0,1.0,one-shot
5437,5437,2021-03-23,37212.0,69.0,2.0,two-shot
5438,5438,2021-03-23,37213.0,3.0,1.0,two-shot
5439,5439,2021-03-23,37213.0,1.0,2.0,two-shot
5440,5440,2021-03-23,37214.0,202.0,1.0,two-shot
5441,5441,2021-03-23,37214.0,11.0,1.0,one-shot
5442,5442,2021-03-23,37214.0,92.0,2.0,two-shot
5443,5443,2021-03-23,37215.0,172.0,1.0,two-shot
5444,5444,2021-03-23,37215.0,4.0,1.0,one-shot
5445,5445,2021-03-23,37215.0,152.0,2.0,two-shot
5446,5446,2021-03-23,37216.0,174.0,1.0,two-shot
5447,5447,2021-03-23,37216.0,4.0,1.0,one-shot
5448,5448,2021-03-23,37216.0,86.0,2.0,two-shot
5449,5449,2021-03-23,37217.0,130.0,1.0,two-shot
5450,5450,2021-03-23,37217.0,5.0,1.0,one-shot
5451,5451,2021-03-23,37217.0,69.0,2.0,two-shot
5452,5452,2021-03-23,37218.0,69.0,1.0,two-shot
5453,5453,2021-03-23,37218.0,2.0,1.0,one-shot
5454,5454,2021-03-23,37218.0,71.0,2.0,two-shot
5455,5455,2021-03-23,37219.0,9.0,1.0,two-shot
5456,5456,2021-03-23,37219.0,7.0,2.0,two-shot
5457,5457,2021-03-23,37220.0,48.0,1.0,two-shot
5458,5458,2021-03-23,37220.0,43.0,2.0,two-shot
5459,5459,2021-03-23,37221.0,254.0,1.0,two-shot
5460,5460,2021-03-23,37221.0,2.0,1.0,one-shot
5461,5461,2021-03-23,37221.0,182.0,2.0,two-shot
5462,5462,2021-03-23,37228.0,8.0,1.0,two-shot
5463,5463,2021-03-23,37228.0,1.0,1.0,one-shot
5464,5464,2021-03-23,37228.0,2.0,2.0,two-shot
5465,5465,2021-03-23,,92.0,1.0,two-shot
5466,5466,2021-03-23,,3.0,1.0,one-shot
5467,5467,2021-03-23,,42.0,2.0,two-shot
5468,5468,2021-03-24,37013.0,455.0,1.0,two-shot
5469,5469,2021-03-24,37013.0,14.0,1.0,one-shot
5470,5470,2021-03-24,37013.0,176.0,2.0,two-shot
5471,5471,2021-03-24,37027.0,20.0,1.0,two-shot
5472,5472,2021-03-24,37027.0,2.0,2.0,two-shot
5473,5473,2021-03-24,37069.0,1.0,1.0,two-shot
5474,5474,2021-03-24,37072.0,143.0,1.0,two-shot
5475,5475,2021-03-24,37072.0,13.0,1.0,one-shot
5476,5476,2021-03-24,37072.0,105.0,2.0,two-shot
5477,5477,2021-03-24,37076.0,260.0,1.0,two-shot
5478,5478,2021-03-24,37076.0,7.0,1.0,one-shot
5479,5479,2021-03-24,37076.0,137.0,2.0,two-shot
5480,5480,2021-03-24,37080.0,23.0,1.0,two-shot
5481,5481,2021-03-24,37080.0,33.0,2.0,two-shot
5482,5482,2021-03-24,37115.0,154.0,1.0,two-shot
5483,5483,2021-03-24,37115.0,16.0,1.0,one-shot
5484,5484,2021-03-24,37115.0,81.0,2.0,two-shot
5485,5485,2021-03-24,37138.0,136.0,1.0,two-shot
5486,5486,2021-03-24,37138.0,12.0,1.0,one-shot
5487,5487,2021-03-24,37138.0,86.0,2.0,two-shot
5488,5488,2021-03-24,37189.0,15.0,1.0,two-shot
5489,5489,2021-03-24,37189.0,15.0,2.0,two-shot
5490,5490,2021-03-24,37201.0,10.0,1.0,two-shot
5491,5491,2021-03-24,37201.0,14.0,1.0,one-shot
5492,5492,2021-03-24,37201.0,1.0,2.0,two-shot
5493,5493,2021-03-24,37203.0,194.0,1.0,two-shot
5494,5494,2021-03-24,37203.0,14.0,1.0,one-shot
5495,5495,2021-03-24,37203.0,36.0,2.0,two-shot
5496,5496,2021-03-24,37204.0,125.0,1.0,two-shot
5497,5497,2021-03-24,37204.0,8.0,1.0,one-shot
5498,5498,2021-03-24,37204.0,68.0,2.0,two-shot
5499,5499,2021-03-24,37205.0,192.0,1.0,two-shot
5500,5500,2021-03-24,37205.0,4.0,1.0,one-shot
5501,5501,2021-03-24,37205.0,165.0,2.0,two-shot
5502,5502,2021-03-24,37206.0,252.0,1.0,two-shot
5503,5503,2021-03-24,37206.0,6.0,1.0,one-shot
5504,5504,2021-03-24,37206.0,92.0,2.0,two-shot
5505,5505,2021-03-24,37207.0,154.0,1.0,two-shot
5506,5506,2021-03-24,37207.0,9.0,1.0,one-shot
5507,5507,2021-03-24,37207.0,117.0,2.0,two-shot
5508,5508,2021-03-24,37208.0,95.0,1.0,two-shot
5509,5509,2021-03-24,37208.0,6.0,1.0,one-shot
5510,5510,2021-03-24,37208.0,48.0,2.0,two-shot
5511,5511,2021-03-24,37209.0,294.0,1.0,two-shot
5512,5512,2021-03-24,37209.0,71.0,1.0,one-shot
5513,5513,2021-03-24,37209.0,107.0,2.0,two-shot
5514,5514,2021-03-24,37210.0,125.0,1.0,two-shot
5515,5515,2021-03-24,37210.0,4.0,1.0,one-shot
5516,5516,2021-03-24,37210.0,28.0,2.0,two-shot
5517,5517,2021-03-24,37211.0,494.0,1.0,two-shot
5518,5518,2021-03-24,37211.0,13.0,1.0,one-shot
5519,5519,2021-03-24,37211.0,177.0,2.0,two-shot
5520,5520,2021-03-24,37212.0,138.0,1.0,two-shot
5521,5521,2021-03-24,37212.0,1.0,1.0,one-shot
5522,5522,2021-03-24,37212.0,53.0,2.0,two-shot
5523,5523,2021-03-24,37213.0,5.0,1.0,two-shot
5524,5524,2021-03-24,37214.0,206.0,1.0,two-shot
5525,5525,2021-03-24,37214.0,8.0,1.0,one-shot
5526,5526,2021-03-24,37214.0,103.0,2.0,two-shot
5527,5527,2021-03-24,37215.0,170.0,1.0,two-shot
5528,5528,2021-03-24,37215.0,1.0,1.0,one-shot
5529,5529,2021-03-24,37215.0,133.0,2.0,two-shot
5530,5530,2021-03-24,37216.0,188.0,1.0,two-shot
5531,5531,2021-03-24,37216.0,11.0,1.0,one-shot
5532,5532,2021-03-24,37216.0,67.0,2.0,two-shot
5533,5533,2021-03-24,37217.0,190.0,1.0,two-shot
5534,5534,2021-03-24,37217.0,3.0,1.0,one-shot
5535,5535,2021-03-24,37217.0,80.0,2.0,two-shot
5536,5536,2021-03-24,37218.0,65.0,1.0,two-shot
5537,5537,2021-03-24,37218.0,19.0,1.0,one-shot
5538,5538,2021-03-24,37218.0,75.0,2.0,two-shot
5539,5539,2021-03-24,37219.0,13.0,1.0,two-shot
5540,5540,2021-03-24,37219.0,7.0,2.0,two-shot
5541,5541,2021-03-24,37220.0,52.0,1.0,two-shot
5542,5542,2021-03-24,37220.0,2.0,1.0,one-shot
5543,5543,2021-03-24,37220.0,43.0,2.0,two-shot
5544,5544,2021-03-24,37221.0,275.0,1.0,two-shot
5545,5545,2021-03-24,37221.0,5.0,1.0,one-shot
5546,5546,2021-03-24,37221.0,217.0,2.0,two-shot
5547,5547,2021-03-24,37228.0,15.0,1.0,two-shot
5548,5548,2021-03-24,37228.0,2.0,2.0,two-shot
5549,5549,2021-03-24,,102.0,1.0,two-shot
5550,5550,2021-03-24,,3.0,1.0,one-shot
5551,5551,2021-03-24,,39.0,2.0,two-shot
5552,5552,2021-03-25,37013.0,394.0,1.0,two-shot
5553,5553,2021-03-25,37013.0,34.0,1.0,one-shot
5554,5554,2021-03-25,37013.0,154.0,2.0,two-shot
5555,5555,2021-03-25,37027.0,9.0,1.0,two-shot
5556,5556,2021-03-25,37027.0,1.0,2.0,two-shot
5557,5557,2021-03-25,37069.0,2.0,2.0,two-shot
5558,5558,2021-03-25,37072.0,134.0,1.0,two-shot
5559,5559,2021-03-25,37072.0,15.0,1.0,one-shot
5560,5560,2021-03-25,37072.0,73.0,2.0,two-shot
5561,5561,2021-03-25,37076.0,158.0,1.0,two-shot
5562,5562,2021-03-25,37076.0,19.0,1.0,one-shot
5563,5563,2021-03-25,37076.0,116.0,2.0,two-shot
5564,5564,2021-03-25,37080.0,34.0,1.0,two-shot
5565,5565,2021-03-25,37080.0,1.0,1.0,one-shot
5566,5566,2021-03-25,37080.0,23.0,2.0,two-shot
5567,5567,2021-03-25,37115.0,181.0,1.0,two-shot
5568,5568,2021-03-25,37115.0,10.0,1.0,one-shot
5569,5569,2021-03-25,37115.0,64.0,2.0,two-shot
5570,5570,2021-03-25,37138.0,130.0,1.0,two-shot
5571,5571,2021-03-25,37138.0,16.0,1.0,one-shot
5572,5572,2021-03-25,37138.0,126.0,2.0,two-shot
5573,5573,2021-03-25,37189.0,24.0,1.0,two-shot
5574,5574,2021-03-25,37189.0,5.0,2.0,two-shot
5575,5575,2021-03-25,37201.0,13.0,1.0,two-shot
5576,5576,2021-03-25,37201.0,11.0,1.0,one-shot
5577,5577,2021-03-25,37201.0,2.0,2.0,two-shot
5578,5578,2021-03-25,37203.0,170.0,1.0,two-shot
5579,5579,2021-03-25,37203.0,26.0,1.0,one-shot
5580,5580,2021-03-25,37203.0,79.0,2.0,two-shot
5581,5581,2021-03-25,37204.0,136.0,1.0,two-shot
5582,5582,2021-03-25,37204.0,10.0,1.0,one-shot
5583,5583,2021-03-25,37204.0,54.0,2.0,two-shot
5584,5584,2021-03-25,37205.0,151.0,1.0,two-shot
5585,5585,2021-03-25,37205.0,16.0,1.0,one-shot
5586,5586,2021-03-25,37205.0,131.0,2.0,two-shot
5587,5587,2021-03-25,37206.0,228.0,1.0,two-shot
5588,5588,2021-03-25,37206.0,14.0,1.0,one-shot
5589,5589,2021-03-25,37206.0,71.0,2.0,two-shot
5590,5590,2021-03-25,37207.0,184.0,1.0,two-shot
5591,5591,2021-03-25,37207.0,9.0,1.0,one-shot
5592,5592,2021-03-25,37207.0,100.0,2.0,two-shot
5593,5593,2021-03-25,37208.0,99.0,1.0,two-shot
5594,5594,2021-03-25,37208.0,7.0,1.0,one-shot
5595,5595,2021-03-25,37208.0,46.0,2.0,two-shot
5596,5596,2021-03-25,37209.0,297.0,1.0,two-shot
5597,5597,2021-03-25,37209.0,76.0,1.0,one-shot
5598,5598,2021-03-25,37209.0,114.0,2.0,two-shot
5599,5599,2021-03-25,37210.0,91.0,1.0,two-shot
5600,5600,2021-03-25,37210.0,1.0,1.0,one-shot
5601,5601,2021-03-25,37210.0,21.0,2.0,two-shot
5602,5602,2021-03-25,37211.0,431.0,1.0,two-shot
5603,5603,2021-03-25,37211.0,34.0,1.0,one-shot
5604,5604,2021-03-25,37211.0,161.0,2.0,two-shot
5605,5605,2021-03-25,37212.0,170.0,1.0,two-shot
5606,5606,2021-03-25,37212.0,6.0,1.0,one-shot
5607,5607,2021-03-25,37212.0,63.0,2.0,two-shot
5608,5608,2021-03-25,37213.0,2.0,1.0,two-shot
5609,5609,2021-03-25,37213.0,1.0,1.0,one-shot
5610,5610,2021-03-25,37214.0,176.0,1.0,two-shot
5611,5611,2021-03-25,37214.0,16.0,1.0,one-shot
5612,5612,2021-03-25,37214.0,91.0,2.0,two-shot
5613,5613,2021-03-25,37215.0,163.0,1.0,two-shot
5614,5614,2021-03-25,37215.0,9.0,1.0,one-shot
5615,5615,2021-03-25,37215.0,124.0,2.0,two-shot
5616,5616,2021-03-25,37216.0,140.0,1.0,two-shot
5617,5617,2021-03-25,37216.0,11.0,1.0,one-shot
5618,5618,2021-03-25,37216.0,57.0,2.0,two-shot
5619,5619,2021-03-25,37217.0,127.0,1.0,two-shot
5620,5620,2021-03-25,37217.0,7.0,1.0,one-shot
5621,5621,2021-03-25,37217.0,63.0,2.0,two-shot
5622,5622,2021-03-25,37218.0,69.0,1.0,two-shot
5623,5623,2021-03-25,37218.0,32.0,1.0,one-shot
5624,5624,2021-03-25,37218.0,61.0,2.0,two-shot
5625,5625,2021-03-25,37219.0,14.0,1.0,two-shot
5626,5626,2021-03-25,37219.0,2.0,1.0,one-shot
5627,5627,2021-03-25,37219.0,5.0,2.0,two-shot
5628,5628,2021-03-25,37220.0,46.0,1.0,two-shot
5629,5629,2021-03-25,37220.0,2.0,1.0,one-shot
5630,5630,2021-03-25,37220.0,48.0,2.0,two-shot
5631,5631,2021-03-25,37221.0,225.0,1.0,two-shot
5632,5632,2021-03-25,37221.0,18.0,1.0,one-shot
5633,5633,2021-03-25,37221.0,184.0,2.0,two-shot
5634,5634,2021-03-25,37228.0,13.0,1.0,two-shot
5635,5635,2021-03-25,37228.0,8.0,2.0,two-shot
5636,5636,2021-03-25,,83.0,1.0,two-shot
5637,5637,2021-03-25,,14.0,1.0,one-shot
5638,5638,2021-03-25,,31.0,2.0,two-shot
5639,5639,2021-03-26,37013.0,492.0,1.0,two-shot
5640,5640,2021-03-26,37013.0,85.0,1.0,one-shot
5641,5641,2021-03-26,37013.0,264.0,2.0,two-shot
5642,5642,2021-03-26,37027.0,8.0,1.0,two-shot
5643,5643,2021-03-26,37027.0,1.0,1.0,one-shot
5644,5644,2021-03-26,37027.0,7.0,2.0,two-shot
5645,5645,2021-03-26,37069.0,2.0,2.0,two-shot
5646,5646,2021-03-26,37072.0,161.0,1.0,two-shot
5647,5647,2021-03-26,37072.0,10.0,1.0,one-shot
5648,5648,2021-03-26,37072.0,116.0,2.0,two-shot
5649,5649,2021-03-26,37076.0,237.0,1.0,two-shot
5650,5650,2021-03-26,37076.0,18.0,1.0,one-shot
5651,5651,2021-03-26,37076.0,179.0,2.0,two-shot
5652,5652,2021-03-26,37080.0,33.0,1.0,two-shot
5653,5653,2021-03-26,37080.0,1.0,1.0,one-shot
5654,5654,2021-03-26,37080.0,38.0,2.0,two-shot
5655,5655,2021-03-26,37115.0,199.0,1.0,two-shot
5656,5656,2021-03-26,37115.0,15.0,1.0,one-shot
5657,5657,2021-03-26,37115.0,232.0,2.0,two-shot
5658,5658,2021-03-26,37138.0,137.0,1.0,two-shot
5659,5659,2021-03-26,37138.0,6.0,1.0,one-shot
5660,5660,2021-03-26,37138.0,125.0,2.0,two-shot
5661,5661,2021-03-26,37189.0,25.0,1.0,two-shot
5662,5662,2021-03-26,37189.0,3.0,1.0,one-shot
5663,5663,2021-03-26,37189.0,21.0,2.0,two-shot
5664,5664,2021-03-26,37201.0,18.0,1.0,two-shot
5665,5665,2021-03-26,37201.0,8.0,1.0,one-shot
5666,5666,2021-03-26,37201.0,7.0,2.0,two-shot
5667,5667,2021-03-26,37203.0,198.0,1.0,two-shot
5668,5668,2021-03-26,37203.0,33.0,1.0,one-shot
5669,5669,2021-03-26,37203.0,68.0,2.0,two-shot
5670,5670,2021-03-26,37204.0,137.0,1.0,two-shot
5671,5671,2021-03-26,37204.0,9.0,1.0,one-shot
5672,5672,2021-03-26,37204.0,85.0,2.0,two-shot
5673,5673,2021-03-26,37205.0,206.0,1.0,two-shot
5674,5674,2021-03-26,37205.0,14.0,1.0,one-shot
5675,5675,2021-03-26,37205.0,192.0,2.0,two-shot
5676,5676,2021-03-26,37206.0,224.0,1.0,two-shot
5677,5677,2021-03-26,37206.0,18.0,1.0,one-shot
5678,5678,2021-03-26,37206.0,132.0,2.0,two-shot
5679,5679,2021-03-26,37207.0,190.0,1.0,two-shot
5680,5680,2021-03-26,37207.0,19.0,1.0,one-shot
5681,5681,2021-03-26,37207.0,135.0,2.0,two-shot
5682,5682,2021-03-26,37208.0,131.0,1.0,two-shot
5683,5683,2021-03-26,37208.0,15.0,1.0,one-shot
5684,5684,2021-03-26,37208.0,91.0,2.0,two-shot
5685,5685,2021-03-26,37209.0,306.0,1.0,two-shot
5686,5686,2021-03-26,37209.0,48.0,1.0,one-shot
5687,5687,2021-03-26,37209.0,169.0,2.0,two-shot
5688,5688,2021-03-26,37210.0,92.0,1.0,two-shot
5689,5689,2021-03-26,37210.0,9.0,1.0,one-shot
5690,5690,2021-03-26,37210.0,54.0,2.0,two-shot
5691,5691,2021-03-26,37211.0,471.0,1.0,two-shot
5692,5692,2021-03-26,37211.0,63.0,1.0,one-shot
5693,5693,2021-03-26,37211.0,338.0,2.0,two-shot
5694,5694,2021-03-26,37212.0,188.0,1.0,two-shot
5695,5695,2021-03-26,37212.0,6.0,1.0,one-shot
5696,5696,2021-03-26,37212.0,77.0,2.0,two-shot
5697,5697,2021-03-26,37213.0,1.0,2.0,two-shot
5698,5698,2021-03-26,37214.0,240.0,1.0,two-shot
5699,5699,2021-03-26,37214.0,13.0,1.0,one-shot
5700,5700,2021-03-26,37214.0,126.0,2.0,two-shot
5701,5701,2021-03-26,37215.0,192.0,1.0,two-shot
5702,5702,2021-03-26,37215.0,6.0,1.0,one-shot
5703,5703,2021-03-26,37215.0,198.0,2.0,two-shot
5704,5704,2021-03-26,37216.0,150.0,1.0,two-shot
5705,5705,2021-03-26,37216.0,8.0,1.0,one-shot
5706,5706,2021-03-26,37216.0,97.0,2.0,two-shot
5707,5707,2021-03-26,37217.0,153.0,1.0,two-shot
5708,5708,2021-03-26,37217.0,34.0,1.0,one-shot
5709,5709,2021-03-26,37217.0,101.0,2.0,two-shot
5710,5710,2021-03-26,37218.0,84.0,1.0,two-shot
5711,5711,2021-03-26,37218.0,7.0,1.0,one-shot
5712,5712,2021-03-26,37218.0,85.0,2.0,two-shot
5713,5713,2021-03-26,37219.0,14.0,1.0,two-shot
5714,5714,2021-03-26,37219.0,13.0,2.0,two-shot
5715,5715,2021-03-26,37220.0,42.0,1.0,two-shot
5716,5716,2021-03-26,37220.0,3.0,1.0,one-shot
5717,5717,2021-03-26,37220.0,51.0,2.0,two-shot
5718,5718,2021-03-26,37221.0,294.0,1.0,two-shot
5719,5719,2021-03-26,37221.0,24.0,1.0,one-shot
5720,5720,2021-03-26,37221.0,260.0,2.0,two-shot
5721,5721,2021-03-26,37228.0,8.0,1.0,two-shot
5722,5722,2021-03-26,37228.0,3.0,1.0,one-shot
5723,5723,2021-03-26,37228.0,3.0,2.0,two-shot
5724,5724,2021-03-26,,102.0,1.0,two-shot
5725,5725,2021-03-26,,11.0,1.0,one-shot
5726,5726,2021-03-26,,110.0,2.0,two-shot
5727,5727,2021-03-27,37013.0,281.0,1.0,two-shot
5728,5728,2021-03-27,37013.0,44.0,1.0,one-shot
5729,5729,2021-03-27,37013.0,228.0,2.0,two-shot
5730,5730,2021-03-27,37027.0,4.0,1.0,two-shot
5731,5731,2021-03-27,37027.0,2.0,2.0,two-shot
5732,5732,2021-03-27,37069.0,2.0,2.0,two-shot
5733,5733,2021-03-27,37072.0,70.0,1.0,two-shot
5734,5734,2021-03-27,37072.0,10.0,1.0,one-shot
5735,5735,2021-03-27,37072.0,60.0,2.0,two-shot
5736,5736,2021-03-27,37076.0,148.0,1.0,two-shot
5737,5737,2021-03-27,37076.0,10.0,1.0,one-shot
5738,5738,2021-03-27,37076.0,117.0,2.0,two-shot
5739,5739,2021-03-27,37080.0,11.0,1.0,two-shot
5740,5740,2021-03-27,37080.0,6.0,2.0,two-shot
5741,5741,2021-03-27,37115.0,91.0,1.0,two-shot
5742,5742,2021-03-27,37115.0,9.0,1.0,one-shot
5743,5743,2021-03-27,37115.0,97.0,2.0,two-shot
5744,5744,2021-03-27,37138.0,74.0,1.0,two-shot
5745,5745,2021-03-27,37138.0,7.0,1.0,one-shot
5746,5746,2021-03-27,37138.0,44.0,2.0,two-shot
5747,5747,2021-03-27,37189.0,7.0,1.0,two-shot
5748,5748,2021-03-27,37189.0,3.0,1.0,one-shot
5749,5749,2021-03-27,37189.0,8.0,2.0,two-shot
5750,5750,2021-03-27,37201.0,13.0,1.0,two-shot
5751,5751,2021-03-27,37201.0,3.0,2.0,two-shot
5752,5752,2021-03-27,37203.0,104.0,1.0,two-shot
5753,5753,2021-03-27,37203.0,6.0,1.0,one-shot
5754,5754,2021-03-27,37203.0,53.0,2.0,two-shot
5755,5755,2021-03-27,37204.0,89.0,1.0,two-shot
5756,5756,2021-03-27,37204.0,11.0,1.0,one-shot
5757,5757,2021-03-27,37204.0,66.0,2.0,two-shot
5758,5758,2021-03-27,37205.0,112.0,1.0,two-shot
5759,5759,2021-03-27,37205.0,17.0,1.0,one-shot
5760,5760,2021-03-27,37205.0,141.0,2.0,two-shot
5761,5761,2021-03-27,37206.0,130.0,1.0,two-shot
5762,5762,2021-03-27,37206.0,10.0,1.0,one-shot
5763,5763,2021-03-27,37206.0,99.0,2.0,two-shot
5764,5764,2021-03-27,37207.0,151.0,1.0,two-shot
5765,5765,2021-03-27,37207.0,11.0,1.0,one-shot
5766,5766,2021-03-27,37207.0,144.0,2.0,two-shot
5767,5767,2021-03-27,37208.0,60.0,1.0,two-shot
5768,5768,2021-03-27,37208.0,2.0,1.0,one-shot
5769,5769,2021-03-27,37208.0,59.0,2.0,two-shot
5770,5770,2021-03-27,37209.0,161.0,1.0,two-shot
5771,5771,2021-03-27,37209.0,20.0,1.0,one-shot
5772,5772,2021-03-27,37209.0,129.0,2.0,two-shot
5773,5773,2021-03-27,37210.0,63.0,1.0,two-shot
5774,5774,2021-03-27,37210.0,6.0,1.0,one-shot
5775,5775,2021-03-27,37210.0,27.0,2.0,two-shot
5776,5776,2021-03-27,37211.0,269.0,1.0,two-shot
5777,5777,2021-03-27,37211.0,31.0,1.0,one-shot
5778,5778,2021-03-27,37211.0,231.0,2.0,two-shot
5779,5779,2021-03-27,37212.0,69.0,1.0,two-shot
5780,5780,2021-03-27,37212.0,3.0,1.0,one-shot
5781,5781,2021-03-27,37212.0,65.0,2.0,two-shot
5782,5782,2021-03-27,37213.0,1.0,1.0,two-shot
5783,5783,2021-03-27,37214.0,123.0,1.0,two-shot
5784,5784,2021-03-27,37214.0,4.0,1.0,one-shot
5785,5785,2021-03-27,37214.0,99.0,2.0,two-shot
5786,5786,2021-03-27,37215.0,85.0,1.0,two-shot
5787,5787,2021-03-27,37215.0,10.0,1.0,one-shot
5788,5788,2021-03-27,37215.0,116.0,2.0,two-shot
5789,5789,2021-03-27,37216.0,93.0,1.0,two-shot
5790,5790,2021-03-27,37216.0,8.0,1.0,one-shot
5791,5791,2021-03-27,37216.0,63.0,2.0,two-shot
5792,5792,2021-03-27,37217.0,78.0,1.0,two-shot
5793,5793,2021-03-27,37217.0,13.0,1.0,one-shot
5794,5794,2021-03-27,37217.0,89.0,2.0,two-shot
5795,5795,2021-03-27,37218.0,77.0,1.0,two-shot
5796,5796,2021-03-27,37218.0,9.0,1.0,one-shot
5797,5797,2021-03-27,37218.0,51.0,2.0,two-shot
5798,5798,2021-03-27,37219.0,7.0,1.0,two-shot
5799,5799,2021-03-27,37219.0,2.0,1.0,one-shot
5800,5800,2021-03-27,37219.0,2.0,2.0,two-shot
5801,5801,2021-03-27,37220.0,38.0,1.0,two-shot
5802,5802,2021-03-27,37220.0,2.0,1.0,one-shot
5803,5803,2021-03-27,37220.0,25.0,2.0,two-shot
5804,5804,2021-03-27,37221.0,159.0,1.0,two-shot
5805,5805,2021-03-27,37221.0,4.0,1.0,one-shot
5806,5806,2021-03-27,37221.0,151.0,2.0,two-shot
5807,5807,2021-03-27,37228.0,5.0,1.0,two-shot
5808,5808,2021-03-27,37228.0,2.0,1.0,one-shot
5809,5809,2021-03-27,37228.0,7.0,2.0,two-shot
5810,5810,2021-03-27,,62.0,1.0,two-shot
5811,5811,2021-03-27,,23.0,2.0,two-shot
5812,5812,2021-03-28,37013.0,180.0,1.0,two-shot
5813,5813,2021-03-28,37013.0,128.0,2.0,two-shot
5814,5814,2021-03-28,37027.0,5.0,1.0,two-shot
5815,5815,2021-03-28,37072.0,41.0,1.0,two-shot
5816,5816,2021-03-28,37072.0,2.0,1.0,one-shot
5817,5817,2021-03-28,37072.0,48.0,2.0,two-shot
5818,5818,2021-03-28,37076.0,99.0,1.0,two-shot
5819,5819,2021-03-28,37076.0,40.0,2.0,two-shot
5820,5820,2021-03-28,37080.0,16.0,1.0,two-shot
5821,5821,2021-03-28,37080.0,12.0,2.0,two-shot
5822,5822,2021-03-28,37115.0,77.0,1.0,two-shot
5823,5823,2021-03-28,37115.0,2.0,1.0,one-shot
5824,5824,2021-03-28,37115.0,69.0,2.0,two-shot
5825,5825,2021-03-28,37138.0,50.0,1.0,two-shot
5826,5826,2021-03-28,37138.0,3.0,1.0,one-shot
5827,5827,2021-03-28,37138.0,31.0,2.0,two-shot
5828,5828,2021-03-28,37189.0,5.0,1.0,two-shot
5829,5829,2021-03-28,37189.0,1.0,1.0,one-shot
5830,5830,2021-03-28,37189.0,3.0,2.0,two-shot
5831,5831,2021-03-28,37201.0,9.0,1.0,two-shot
5832,5832,2021-03-28,37201.0,1.0,2.0,two-shot
5833,5833,2021-03-28,37203.0,68.0,1.0,two-shot
5834,5834,2021-03-28,37203.0,42.0,2.0,two-shot
5835,5835,2021-03-28,37204.0,52.0,1.0,two-shot
5836,5836,2021-03-28,37204.0,45.0,2.0,two-shot
5837,5837,2021-03-28,37205.0,70.0,1.0,two-shot
5838,5838,2021-03-28,37205.0,120.0,2.0,two-shot
5839,5839,2021-03-28,37206.0,94.0,1.0,two-shot
5840,5840,2021-03-28,37206.0,51.0,2.0,two-shot
5841,5841,2021-03-28,37207.0,88.0,1.0,two-shot
5842,5842,2021-03-28,37207.0,1.0,1.0,one-shot
5843,5843,2021-03-28,37207.0,78.0,2.0,two-shot
5844,5844,2021-03-28,37208.0,48.0,1.0,two-shot
5845,5845,2021-03-28,37208.0,29.0,2.0,two-shot
5846,5846,2021-03-28,37209.0,97.0,1.0,two-shot
5847,5847,2021-03-28,37209.0,109.0,2.0,two-shot
5848,5848,2021-03-28,37210.0,36.0,1.0,two-shot
5849,5849,2021-03-28,37210.0,1.0,1.0,one-shot
5850,5850,2021-03-28,37210.0,10.0,2.0,two-shot
5851,5851,2021-03-28,37211.0,148.0,1.0,two-shot
5852,5852,2021-03-28,37211.0,136.0,2.0,two-shot
5853,5853,2021-03-28,37212.0,50.0,1.0,two-shot
5854,5854,2021-03-28,37212.0,54.0,2.0,two-shot
5855,5855,2021-03-28,37214.0,91.0,1.0,two-shot
5856,5856,2021-03-28,37214.0,73.0,2.0,two-shot
5857,5857,2021-03-28,37215.0,70.0,1.0,two-shot
5858,5858,2021-03-28,37215.0,108.0,2.0,two-shot
5859,5859,2021-03-28,37216.0,102.0,1.0,two-shot
5860,5860,2021-03-28,37216.0,37.0,2.0,two-shot
5861,5861,2021-03-28,37217.0,46.0,1.0,two-shot
5862,5862,2021-03-28,37217.0,34.0,2.0,two-shot
5863,5863,2021-03-28,37218.0,21.0,1.0,two-shot
5864,5864,2021-03-28,37218.0,43.0,2.0,two-shot
5865,5865,2021-03-28,37219.0,13.0,1.0,two-shot
5866,5866,2021-03-28,37219.0,4.0,2.0,two-shot
5867,5867,2021-03-28,37220.0,27.0,1.0,two-shot
5868,5868,2021-03-28,37220.0,29.0,2.0,two-shot
5869,5869,2021-03-28,37221.0,107.0,1.0,two-shot
5870,5870,2021-03-28,37221.0,162.0,2.0,two-shot
5871,5871,2021-03-28,37228.0,7.0,1.0,two-shot
5872,5872,2021-03-28,37228.0,2.0,2.0,two-shot
5873,5873,2021-03-28,,29.0,1.0,two-shot
5874,5874,2021-03-28,,1.0,1.0,one-shot
5875,5875,2021-03-28,,16.0,2.0,two-shot
5876,5876,2021-03-29,37013.0,307.0,1.0,two-shot
